CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,FCLTY_NM,RPRSNTV_TEL_NO,ZIP_NO,FCLTY_ADDR,FCLTY_DETAIL_ADDR,MAIN_ITEM_CD,MAIN_ITEM_NM,FCLTY_CRDNT_LO,FCLTY_CRDNT_LA,COURSE_FLAG_CD,COURSE_ITEM_NM,COURSE_NM
47,경북,47190,구미시,새천년사우나스포츠,0544736300,39439,경상북도 구미시 인동북길 117,새천년사우나스포츠(인의동),12,수영,128.4286961,36.0973908,장애인강좌,,
47,경북,47170,안동시,웃음요가원,,36740,경상북도 안동시 남선면 무선리길 89,,78,요가,128.7164483,36.5154082,장애인강좌,,
47,경북,47110,포항시,정인태권도,,37835,경상북도 포항시 남구 효성로93번길 23,2층(효자동),22,태권도,129.3419419,36.0060756,장애인강좌,,
47,경북,47190,구미시,근로자종합복지회관,024802070,39371,경상북도 구미시 산호대로 239,(공단동),12,수영,128.3840375,36.1050737,장애인강좌,,
47,경북,47190,구미시,구미시장애인체육관,0544517976,39319,경북 구미시 공원로 340,구미시장애인체육관,21,탁구,128.3305375,36.1060237,장애인강좌,,
47,경북,47110,포항시,구남유도체육관,0542556565,37726,경상북도 포항시 북구 중앙로 368,2층 구남유도체육관(덕수동),17,유도,129.3650716,36.0453728,장애인강좌,,
47,경북,47230,영천시,리셋운동재활센터,0543330075,38838,경상북도 영천시 중앙동1길 77,2층(문외동),03,기타종목,128.9324401,35.9749055,장애인강좌,,
47,경북,47290,경산시,창용호키태권도,0538177770,38597,경상북도 경산시 백자로20길 44,(사동),22,태권도,128.7610295,35.8124632,장애인강좌,,
47,경북,47130,경주시,북경주체육문화센터,0547602050,38002,경상북도 경주시 안강읍 구부랑두림길 59-14,북경주체육문화센터,12,수영,129.1915586,36.0023508,장애인강좌,,
47,경북,47110,포항시,남구탁구교실,0542722192,37664,경상북도 포항시 남구 효자동길1번길 24,남구탁구교실(효자동),21,탁구,129.3279433,36.0070509,장애인강좌,,
47,경북,47190,구미시,거북복싱체육관,0544438160,39200,경상북도 구미시 송동로 63,3층 거북복싱 체육관(도량동),76,복싱,128.3236940,36.1382382,장애인강좌,,
47,경북,47230,영천시,창신하와이 cs휘트니스,0543388852,38826,경상북도 영천시 언하공단로 94,창신하와이 cs휘트니스(망정동),25,헬스,128.9531940,35.9861568,장애인강좌,,
47,경북,47150,김천시,웅비태권도,0554327702,39551,김천시 신음동 1301-3,2층 웅비태권도,22,태권도,128.1211786,36.1330251,장애인강좌,,
47,경북,47110,포항시,한국농어촌장애인협회경북지부,0542810015,37825,경상북도 포항시 남구 상대로 155,1층(대도동),79,필라테스,129.3634843,36.0131877,장애인강좌,,
47,경북,47170,안동시,펀키즈스포츠협동조합,028536996,36691,경상북도 안동시 단원로 214-3,3층 펀키즈(화성동),20,축구,128.7274774,36.5694779,장애인강좌,,
47,경북,47190,구미시,신당태권도장,0546073100,39463,경상북도 구미시 산동읍 신당3로 20,상가1동 111호 112호(우미린센트럴파크),22,태권도,128.4328790,36.1580353,장애인강좌,,
47,경북,47210,영주시,펀펀재키스피닝&라인댄스,0546360988,36138,경상북도 영주시 대학로201번길 8-18,매경빌딩 3층(가흥동),07,댄스,128.6046240,36.8145319,장애인강좌,,
47,경북,47130,경주시,조조당구클럽,,38133,경상북도 경주시 금성로407번길 18,1층(성건동),03,기타종목,129.2050507,35.8541136,장애인강좌,,
47,경북,47110,포항시,청심검도관,0542757989,37756,경상북도 포항시 북구 중흥로161번길 24-6,청심검도관(죽도동),01,검도,129.3529744,36.0200648,장애인강좌,,
47,경북,47230,영천시,M 댄스&필라테스 아카데미,0543313412,38859,경상북도 영천시 야사2길 41,엠댄스아카데미(야사동),14,에어로빅,128.9466799,35.9761317,장애인강좌,,
47,경북,47110,포항시,문덕탁구클럽,0542925630,37886,경상북도 포항시 남구 오천읍 냉천로 350,2층,21,탁구,129.4078977,35.9637525,장애인강좌,,
47,경북,47130,경주시,로얄휘트니스센타,0547427100,38110,경상북도 경주시 초당길141번길 18,로얄휘트니스센타(동천동),25,헬스,129.2309884,35.8486283,장애인강좌,,
47,경북,47290,경산시,중앙태권도,0538166523,38623,경상북도 경산시 중앙초등길 14,중앙태권도 3층(중방동),22,태권도,128.7322064,35.8227275,장애인강좌,,
47,경북,47130,경주시,건강나라,0547510031,38178,경상북도 경주시 건천읍 단석로 2016-3,건강나라 찜질사우나,25,헬스,129.1032427,35.8490379,장애인강좌,,
47,경북,47190,구미시,교동헬스장,,39114,경상북도 구미시 선산읍 동교3길 14,교동헬스장,25,헬스,128.3021483,36.2470166,장애인강좌,,
47,경북,47850,칠곡군,당구마당,,39801,경상북도 칠곡군 북삼읍 북삼로 148,2층 당구마당,03,기타종목,128.3345523,36.0681323,장애인강좌,,
47,경북,47730,의성군,제일국가대표태권도장,0548613297,37312,경상북도 의성군 안계면 안계길 128,3층 제일국가대표태권도장,22,태권도,128.4385339,36.3839016,장애인강좌,,
47,경북,47190,구미시,하이탁구장,0544730033,39464,경상북도 구미시 산동읍 신당1로2길 15,바젤메디프라자2차 705호706호 하이탁구장,21,탁구,128.4317507,36.1555575,장애인강좌,,
47,경북,47230,영천시,정의태권도,0543346162,38826,경상북도 영천시 창신1길 25,정성빌딩2층203호(망정동),22,태권도,128.9543101,35.9883155,장애인강좌,,
47,경북,47130,경주시,경주국민체육센터,027508560,38072,경북 경주시 유림로 5번길 85-15호,경주국민체육센터,03,기타종목,129.2170901,35.8790444,장애인강좌,,
47,경북,47170,안동시,웰빙탁구클럽,0548420075,36695,경상북도 안동시 중앙로 27,3층 웰빙탁구클럽(서부동),21,탁구,128.7298538,36.5659443,장애인강좌,,
47,경북,47170,안동시,안동탁구회관,0548556623,36642,경상북도 안동시 합전길 6,상가4층 안동탁구회관(송현동),21,탁구,128.6984332,36.5687685,장애인강좌,,
47,경북,47130,경주시,가온탁구아카데미,,38084,경상북도 경주시 황성로 35-5,"지하1충 101호(황성동, 동부이끌림9차)(황성동)",21,탁구,129.2144800,35.8667001,장애인강좌,,
47,경북,47210,영주시,럭키헬스,0546330833,36082,경상북도 영주시 원당로 147,3층 럭키헬스(하망동),25,헬스,128.6288889,36.8244769,장애인강좌,,
47,경북,47250,상주시,김교철태권도 교육관,,37186,경상북도 상주시 상산로 299,김교철태권도교육관(서문동),22,태권도,128.1589794,36.4176104,장애인강좌,,
47,경북,47190,구미시,몸조아짐헬스케어협동조합,0544439679,39302,경상북도 구미시 금오산로 150,"202호, 302호(원평동)",25,헬스,128.3283703,36.1244074,장애인강좌,,
47,경북,47190,구미시,계명대리틀타이거태권도,0544630600,39252,경상북도 구미시 신비로 14-1,3층(신평동),22,태권도,128.3641751,36.1225607,장애인강좌,,
47,경북,47290,경산시,라파승마장,,38549,경상북도 경산시 자인면 원효로 737-6,라파승마장,71,승마,128.8150616,35.8160329,장애인강좌,,
47,경북,47110,포항시,코아볼링장,0542920901,37899,경상북도 포항시 남구 정몽주로879번길 17-7,코아볼링장(청림동),10,볼링,129.4038906,35.9922035,장애인강좌,,
47,경북,47230,영천시,영남대혁신태권도,0543367794,38831,영천시 망정1길 186,영남대혁신태권도,22,태권도,128.9515871,35.9819509,장애인강좌,,
47,경북,47770,영덕군,영덕군장애인연합회,0547328866,36427,경상북도 영덕군 영덕읍 경동로 8367,영덕군장애인회관 301호,03,기타종목,129.3676201,36.4181678,장애인강좌,,
47,경북,47190,구미시,비산태권도,0544632211,39244,경북 구미시 비산동 103-1번지,202호,22,태권도,128.3801433,36.1209830,장애인강좌,,
47,경북,47150,김천시,올에이휘트니스헬스,0544324900,39631,경상북도 김천시 부곡길 162,"상가동  올에이휘트니스헬스(부곡동, 부곡 화성타운)",25,헬스,128.0970771,36.1250189,장애인강좌,,
47,경북,47190,구미시,구미시설공단 구미시승마장,0544823014,39102,경상북도 구미시 옥성면 선상동로 1174-7,구미시승마장,71,승마,128.2773110,36.3264256,장애인강좌,,
47,경북,47190,구미시,구미시장애인체육관,0544517976,39319,경상북도 구미시 공원로 340,구미시장애인체육관(형곡동),03,기타종목,128.3305375,36.1060237,장애인강좌,,
47,경북,47110,포항시,이경인탁구교실,0542466881,37633,경상북도 포항시 북구 새천년대로1001번길 6-30,이경인탁구교실(창포동),21,탁구,129.3695336,36.0599123,장애인강좌,,
47,경북,47130,경주시,브라보캐롬클럽,0547770758,38129,경상북도 경주시 산업로 2980,3층 브라보캐롬클럽(시래동),03,기타종목,129.3026750,35.7731750,장애인강좌,,
47,경북,47170,안동시,한국체육관,0548215770,36720,경상북도 안동시 경동로 898-1,2층(용상동),75,합기도,128.7536523,36.5574925,장애인강좌,,
47,경북,47930,울진군,울진국민체육센터,0547895850,36325,경상북도 울진군 울진읍 현내항길 92-13,울진국민체육센터,12,수영,129.4066258,36.9909135,장애인강좌,,
48,경남,48120,창원시,이룸아동발달심리상담연구소,0556078253,51584,경상남도 창원시 진해구 조천북로 62,402호(경화동),03,기타종목,128.6799888,35.1593839,장애인강좌,,
48,경남,48120,창원시,진해국민체육센터,0557120463,51595,경상남도 창원시 진해구 석동로 66,진해국민체육센터,21,탁구,128.7065728,35.1552077,장애인강좌,,
48,경남,48120,창원시,베스트헬스,0555517522,51638,경상남도 창원시 진해구 자은로88번길 31,"상가2층베스트헬스(자은동, 로즈빌아파트)",25,헬스,128.7109130,35.1499668,장애인강좌,,
48,경남,48170,진주시,진주시탁구협회 산하 진주탁구회관,,52649,경상남도 진주시 진양호로83번길 22,한보타운 상가 B1(평거동),21,탁구,128.0491424,35.1690721,장애인강좌,,
48,경남,48120,창원시,요가원샨티,0552879642,51499,경상남도 창원시 성산구 동산로 122,411호 요가원샨티(상남동),78,요가,128.6904831,35.2184681,장애인강좌,,
48,경남,48330,양산시,꿈이룸 탁구,0293288504,50621,경상남도 양산시 서일동1길 34,3층(중부동),21,탁구,129.0344060,35.3411531,장애인강좌,,
48,경남,48220,통영시,JB스포츠클럽 죽림점,0556467147,53019,경상남도 통영시 광도면 죽림2로 11,2층 JB스포츠클럽,03,기타종목,128.4141207,34.8809690,장애인강좌,,
48,경남,48330,양산시,그래비티,0553855571,50603,경상남도 양산시 물금읍 가촌로 58,그래비티,25,헬스,128.9899762,35.3175942,장애인강좌,,
48,경남,48310,거제시,이로운운동발달센터거제점,0285212465,53287,경상남도 거제시 계룡로2길 4,2층 이로운운동발달센터(상동동),03,기타종목,128.6306165,34.8746662,장애인강좌,,
48,경남,48220,통영시,우슈 트릭킹 교육관,026455667,53077,경상남도 통영시 도남로 104,1층 우슈 트릭킹 교육관(봉평동),03,기타종목,128.4157623,34.8311182,장애인강좌,,
48,경남,48330,양산시,양산주민편익시설,0553798630,50635,경상남도 양산시 동면 강변로 264-1,양산주민편익시설,12,수영,129.0276000,35.3278304,장애인강좌,,
48,경남,48220,통영시,태성체육관,0556414125,53076,경상남도 통영시 데메3길 14-16,2층 태성체육관(도남동),22,태권도,128.4204803,34.8293864,장애인강좌,,
48,경남,48120,창원시,김영미아동발달센터,0552564006,51322,경상남도 창원시 마산회원구 3·15대로 598,"5층, 김영미아동발달센터(석전동)",03,기타종목,128.5741763,35.2270925,장애인강좌,,
48,경남,48220,통영시,박미자심리운동발달센터,0559906880,53057,경상남도 통영시 명정고개길 166,박미자심리운동발달센터(명정동),07,댄스,128.4104467,34.8498952,장애인강좌,,
48,경남,48820,고성군,유어플라잉요가 & 번지,,52942,경상남도 고성군 고성읍 동외로 157,대은빌딩 4층 유어플라잉 요가,78,요가,128.3256542,34.9753730,장애인강좌,,
48,경남,48120,창원시,루담 점핑다이어트,,51436,경상남도 창원시 성산구 용지로153번길 6,3층 루담점핑다이어트(용호동),03,기타종목,128.6807493,35.2291057,장애인강좌,,
48,경남,48120,창원시,승리체육관,0552533890,51350,경상남도 창원시 마산회원구 구암남10길 26,3층(구암동),22,태권도,128.5991563,35.2495331,장애인강좌,,
48,경남,48250,김해시,박선미스포츠센터,,50808,경상남도 김해시 대동면 동남로91번길 33,박선미스포츠센터 1층,09,배드민턴,128.9925187,35.2390712,장애인강좌,,
48,경남,48250,김해시,런투유 점핑다이어트,,50973,경상남도 김해시 금관대로599번길 12,2층(내덕동),03,기타종목,128.8147596,35.2030680,장애인강좌,,
48,경남,48220,통영시,JB스포츠클럽,0556467147,53019,경상남도 통영시 광도면 죽림2로 11,2층,03,기타종목,128.4141207,34.8809690,장애인강좌,,
48,경남,48120,창원시,그라운디댄스아카데미,,51676,경상남도 창원시 진해구 백구로 60,그라운디댄스학원(평안동),07,댄스,128.6591962,35.1501091,장애인강좌,,
48,경남,48170,진주시,국일헬스클럽,027436444,52696,경상남도 진주시 진양호로 342,4층 국일헬스(신안동),25,헬스,128.0679748,35.1830772,장애인강좌,,
48,경남,48120,창원시,중앙아동플러스,0556030993,51564,경상남도 창원시 성산구 신촌로 51,"6동101호(신촌동, 삼미특수강아파트)",03,기타종목,128.6280405,35.2049602,장애인강좌,,
48,경남,48330,양산시,위피지오운동센터,0559130806,50613,경상남도 양산시 물금읍 백호로 54,영프라자 3층 위피지오운동센터,25,헬스,129.0008849,35.3188600,장애인강좌,,
48,경남,48250,김해시,커브스 진영클럽,0553435330,50862,경상남도 김해시 진영읍 김해대로361번길 16,나경타운 303호,03,기타종목,128.7298955,35.3082271,장애인강좌,,
48,경남,48250,김해시,케이플러스볼링,0553293838,50965,경상남도 김해시 흥동로 6,3.4층(풍유동),10,볼링,128.8491330,35.2224478,장애인강좌,,
48,경남,48250,김해시,런투유 점핑다이어트,,50973,경상남도 김해시 금관대로599번길 12,2층 201호 런투유 점핑다이어트(내덕동),03,기타종목,128.8147596,35.2030680,장애인강좌,,
48,경남,48120,창원시,런스포츠,0552862135,51143,경상남도 창원시 의창구 사림로 53,한우프라자 6층(사림동),25,헬스,128.6785240,35.2471881,장애인강좌,,
48,경남,48170,진주시,좋은바디운동교정원gbec,0557523266,52813,경상남도 진주시 남강로1129번길 10-6,1층(상평동),03,기타종목,128.1161908,35.1686972,장애인강좌,,
48,경남,48250,김해시,준당구클럽,,51004,경상남도 김해시 삼문로 5,403(대청동),03,기타종목,128.8012807,35.1922281,장애인강좌,,
